	nome_produto	valor_produto	data_busca	link_produto
501	Pilha recarregavel multilaser aa 2500mah 1.2v 4 unidades - Multilaser	59.9	5/10/2017	https://www.magazineluiza.com.br/pilha-recarregavel-multilaser-aa-2500mah-1.2v-4-unidades-multilaser/p/7433368/ia/inaz/
502	HD Interno 3TB Seagate Sata Barracuda ST3000DM008 - Seagate	435.0	5/10/2017	https://www.magazineluiza.com.br/hd-interno-3tb-seagate-sata-barracuda-st3000dm008-seagate/p/7433168/ia/inaz/
503	Pen Drive Crazy For U - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-crazy-for-u-mega-emporio/p/7428837/ia/inaz/
504	Pen Drive Corinthians - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-corinthians-mega-emporio/p/7433753/ia/inaz/
505	Memória Desktop Gamer Ddr4 Fury 16Gb 2133Mhz Hx421c14fb/16 Hyperx - Hyperx	932.9	5/10/2017	https://www.magazineluiza.com.br/memoria-desktop-gamer-ddr4-fury-16gb-2133mhz-hx421c14fb-16-hyperx-hyperx/p/7427365/ia/mddr/
506	Pen Drive 32GB Multilaser Nano Preto PD055 USB 2.0 - Multilaser	89.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-32gb-multilaser-nano-preto-pd055-usb-2.0-multilaser/p/7435406/ia/inaz/
507	"Hd interno 3tb sata 3 5900rpm 3,5"" skyhawk cctv(disco rigido st3000vx010 seagate - Seagate"	599.0	5/10/2017	https://www.magazineluiza.com.br/hd-interno-3tb-sata-3-5900rpm-3-5-skyhawk-cctv-disco-rigido-st3000vx010-seagate-seagate/p/7415606/ia/inaz/
508	Pen drive 8gb kingston data traveler dtse9g2/8g - Kingston	36.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-8gb-kingston-data-traveler-dtse9g2-8g-kingston/p/7416530/ia/inaz/
509	Pen Drive Mini Chave BMW - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-mini-chave-bmw-mega-emporio/p/7417526/ia/inaz/
510	Pen Drive Twist 2 08GB USB 2.0 Preto PD587 - Multilaser - Multilaser	24.78	5/10/2017	https://www.magazineluiza.com.br/pen-drive-twist-2-08gb-usb-2.0-preto-pd587-multilaser-multilaser/p/7408872/ia/inaz/
511	Mini Pendrive 16Gb Interface Usb Usm16m2 Sony - Sony	43.9	5/10/2017	https://www.magazineluiza.com.br/mini-pendrive-16gb-interface-usb-usm16m2-sony-sony/p/7413153/ia/inaz/
512	Hd Externo Portatil Western Digital My Passport Amarelo 1 Tb, Usb 3.0 - Wdbynn0010byl-Wesn - Western Digital	375.9	5/10/2017	https://www.magazineluiza.com.br/hd-externo-portatil-western-digital-my-passport-amarelo-1-tb-usb-3.0-wdbynn0010byl-wesn-western-digital/p/7413373/ia/iahp/
513	Pen Drive Urso Preto e Amarelo com Listras no Corpo e Estrelas na Cabeça - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-urso-preto-e-amarelo-com-listras-no-corpo-e-estrelas-na-cabeca-mega-emporio/p/7413806/ia/inaz/
514	Pen Drive Patinha - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-patinha-mega-emporio/p/7400734/ia/inaz/
515	Pen Drive Marinheiro Popeye - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-marinheiro-popeye-mega-emporio/p/7418211/ia/inaz/
516	Pen Drive Cachorro - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-cachorro-mega-emporio/p/7402778/ia/inaz/
517	Pen Drive Pikachu Sorrindo - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pikachu-sorrindo-mega-emporio/p/7401408/ia/inaz/
518	Memória Servidor Ibm 16Gb Ddr4 2133Mhz Reg Ecc Rdimm Ktm-Sx421/16G Kingston - Kingston	1214.9	5/10/2017	https://www.magazineluiza.com.br/memoria-servidor-ibm-16gb-ddr4-2133mhz-reg-ecc-rdimm-ktm-sx421-16g-kingston-kingston/p/7400988/ia/mddr/
519	Pen Drive Garfield - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-garfield-mega-emporio/p/7413993/ia/inaz/
520	Pen Drive Simpsons Cocadinha 8GB PD077 - Multilaser - Multilaser	40.41	5/10/2017	https://www.magazineluiza.com.br/pen-drive-simpsons-cocadinha-8gb-pd077-multilaser-multilaser/p/7457477/ia/inaz/
521	Pen Drive Macaquinho - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-macaquinho-mega-emporio/p/7457889/ia/inaz/
522	Pen Drive Star Wars R2d2 8Gb Usb 2.0 Pd036 Multilaser - Multilaser	34.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-star-wars-r2d2-8gb-usb-2.0-pd036-multilaser-multilaser/p/7452901/ia/inaz/
523	Memória Desk Dimm 8Gb Ddr3l 1600Mhz 1.35V Kcp3l16nd8/8 Kingston - Kingston	445.9	5/10/2017	https://www.magazineluiza.com.br/memoria-desk-dimm-8gb-ddr3l-1600mhz-1.35v-kcp3l16nd8-8-kingston-kingston/p/7457453/ia/mddr/
524	Pen Drive Disney Hello Kitty - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-disney-hello-kitty-mega-emporio/p/7457460/ia/inaz/
525	Pen Drive Macaquinho - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-macaquinho-mega-emporio/p/7459732/ia/inaz/
526	Hdd wd purple 1 tb para seguranca / vigilancia / dvr - wd10purz - Wd	394.26	5/10/2017	https://www.magazineluiza.com.br/hdd-wd-purple-1-tb-para-seguranca-vigilancia-dvr-wd10purz-wd/p/7453296/ia/inaz/
527	Pen Drive 8GB U-Tech Rosa - U-Tech	24.99	5/10/2017	https://www.magazineluiza.com.br/pen-drive-8gb-u-tech-rosa-u-tech/p/7461008/ia/iapd/
528	Pen Drive Pinguim Machucado - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pinguim-machucado-mega-emporio/p/7461129/ia/inaz/
529	Pen Drive Comichão The Simpsons 8GB PD076 Multilaser. - Multilaser	46.09	5/10/2017	https://www.magazineluiza.com.br/pen-drive-comichao-the-simpsons-8gb-pd076-multilaser.-multilaser/p/7465031/ia/inaz/
530	Pen Drive MMs - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-mms-mega-emporio/p/7462934/ia/inaz/
531	Pen Drive 32GB Kross Rosa - Kross Elegance	89.99	5/10/2017	https://www.magazineluiza.com.br/pen-drive-32gb-kross-rosa-kross-elegance/p/7464519/ia/iapd/
532	HD Interno 8TB Seagate Sata Archive 3.5 ST8000AS002ATA - Cromado - Seagate	1399.0	5/10/2017	https://www.magazineluiza.com.br/hd-interno-8tb-seagate-sata-archive-3.5-st8000as002ata-cromado-seagate/p/7408136/ia/inaz/
533	Hdd externo portatil wd my passport laranja 1 tb - wdbynn0010bor-wesn - Wd	488.78	5/10/2017	https://www.magazineluiza.com.br/hdd-externo-portatil-wd-my-passport-laranja-1-tb-wdbynn0010bor-wesn-wd/p/7406832/ia/inaz/
534	Pen Drive Advogado de Lego - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-advogado-de-lego-mega-emporio/p/7407250/ia/inaz/
535	HD Externo 1TB USB 3.0 STEA1000400 Seagate - Seagate	355.9	5/10/2017	https://www.magazineluiza.com.br/hd-externo-1tb-usb-3.0-stea1000400-seagate-seagate/p/7408070/ia/inaz/
536	Pen Drive Angry Birds - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-angry-birds-mega-emporio/p/7406842/ia/inaz/
537	Pen Drive Guitarra MTV - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-guitarra-mtv-mega-emporio/p/7451620/ia/inaz/
538	Pen Drive de Rolha - Mega Empório	24.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-de-rolha-mega-emporio/p/7438196/ia/inaz/
539	"Hd interno 500gb sata 2 16mb 5900rpm 3,5""(disco rigido)pull st3500414cs seagate - Seagate"	163.35	5/10/2017	https://www.magazineluiza.com.br/hd-interno-500gb-sata-2-16mb-5900rpm-3-5-disco-rigido-pull-st3500414cs-seagate-seagate/p/7436912/ia/inaz/
540	Pen Drive Mini Médico Sorrindo de Lego - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-mini-medico-sorrindo-de-lego-mega-emporio/p/7448949/ia/inaz/
541	Pendrive Retrátil 8Gb Interface Usb Usm8gr Sony - Sony	25.9	5/10/2017	https://www.magazineluiza.com.br/pendrive-retratil-8gb-interface-usb-usm8gr-sony-sony/p/7437916/ia/inaz/
542	Hd lenovo thinkserver 3.5 300gb hot swap sas 10k 6g p/ rd450 rd350 - 4xb0g88728 - Lenovo	1115.89	5/10/2017	https://www.magazineluiza.com.br/hd-lenovo-thinkserver-3.5-300gb-hot-swap-sas-10k-6g-p-rd450-rd350-4xb0g88728-lenovo/p/7439358/ia/inaz/
543	Pen Drive Macaquinho - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-macaquinho-mega-emporio/p/7444946/ia/inaz/
544	Pen Drive Cachorro - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-cachorro-mega-emporio/p/7465135/ia/inaz/
545	Cartão de Memória Micro SD 16GB ULTRA C10 - SanDisk - Sandisk	54.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-micro-sd-16gb-ultra-c10-sandisk-sandisk/p/7470083/ia/inaz/
546	Carregador de pilhas multilaser cb054 - Multilaser	93.75	5/10/2017	https://www.magazineluiza.com.br/carregador-de-pilhas-multilaser-cb054-multilaser/p/7469863/ia/inaz/
547	Docking Para Hd 1 Baia 2,5-3,5 Sata Usb 3.0 Ga125 Multilaser - Multilaser	191.9	5/10/2017	https://www.magazineluiza.com.br/docking-para-hd-1-baia-2-5-3-5-sata-usb-3.0-ga125-multilaser-multilaser/p/7475226/ia/hdcs/
548	Pen Drive Urso com Gravata - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-urso-com-gravata-mega-emporio/p/7473442/ia/inaz/
549	Pen Drive Biscoito - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-biscoito-mega-emporio/p/7471314/ia/inaz/
550	Capa para Kindle 8ª Geração Couro Rosa - AO0517 Amazon	89.9	5/10/2017	https://www.magazineluiza.com.br/capa-para-kindle-8-geracao-couro-rosa-ao0517-amazon/p/2153759/tb/ackd/
551	Capa para Kindle 8ª Geração Couro Preto - AO0518 Preto	89.9	5/10/2017	https://www.magazineluiza.com.br/capa-para-kindle-8-geracao-couro-preto-ao0518-preto/p/2153760/tb/ackd/
552	Capa case kindle paperwhite wb auto liga/desliga - couro premium preta - Wb	89.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-couro-premium-preta-wb/p/7612331/tb/tbac/
553	Case capa kindle 8a geração wb auto liga/desliga - hands free azul turquesa - Wb	89.99	5/10/2017	https://www.magazineluiza.com.br/case-capa-kindle-8a-geracao-wb-auto-liga-desliga-hands-free-azul-turquesa-wb/p/7647443/tb/tbac/
554	Capa case kindle paperwhite wb auto liga/desliga - ultra leve mapa retrô - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-ultra-leve-mapa-retro-wb/p/7753914/tb/tbac/
555	Capa case kindle 7a geração wb - couro premium roxa - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-7a-geracao-wb-couro-premium-roxa-wb/p/7769119/tb/tbac/
556	Capa case novo kindle 8a geração wb auto liga/desliga - ultra leve árvore - Wb	99.0	5/10/2017	https://www.magazineluiza.com.br/capa-case-novo-kindle-8a-geracao-wb-auto-liga-desliga-ultra-leve-arvore-wb/p/7788982/tb/tbac/
557	Case capa kindle 8a geração wb auto liga/desliga - hands free rosa - Wb	89.99	5/10/2017	https://www.magazineluiza.com.br/case-capa-kindle-8a-geracao-wb-auto-liga-desliga-hands-free-rosa-wb/p/7789686/tb/tbac/
558	Película kindle 7a geração fosca anti-risco anti-poeira anti-uv - Wb	14.99	5/10/2017	https://www.magazineluiza.com.br/pelicula-kindle-7a-geracao-fosca-anti-risco-anti-poeira-anti-uv-wb/p/7514146/tb/tbac/
559	Capa case kindle 7a geração wb - couro premium verde - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-7a-geracao-wb-couro-premium-verde-wb/p/7472158/tb/tbac/
560	Capa case kindle 7a geração wb - couro premium azul turquesa - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-7a-geracao-wb-couro-premium-azul-turquesa-wb/p/7502128/tb/tbac/
561	Case capa kindle paperwhite wb auto liga/desliga - hands free roxa - Wb	89.99	5/10/2017	https://www.magazineluiza.com.br/case-capa-kindle-paperwhite-wb-auto-liga-desliga-hands-free-roxa-wb/p/7629372/tb/tbac/
562	Capa case novo kindle 8a geração wb auto liga/desliga - ultra leve marrom - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-novo-kindle-8a-geracao-wb-auto-liga-desliga-ultra-leve-marrom-wb/p/7654314/tb/tbac/
563	Capa case kindle 7ª geração wb auto liga/desliga - ultra leve mapa verde - Wb	69.0	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-7-geracao-wb-auto-liga-desliga-ultra-leve-mapa-verde-wb/p/7663573/tb/tbac/
564	Capa case kindle paperwhite wb auto liga/desliga - ultra leve fat cat - Wb	99.0	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-ultra-leve-fat-cat-wb/p/7659635/tb/tbac/
565	Capa case kindle paperwhite wb auto liga/desliga - ultra leve roxa - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-ultra-leve-roxa-wb/p/7665118/tb/tbac/
566	Capa case novo kindle 8a geração wb auto liga/desliga - ultra leve rosa - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-novo-kindle-8a-geracao-wb-auto-liga-desliga-ultra-leve-rosa-wb/p/7646485/tb/tbac/
567	Capa case kindle paperwhite wb auto liga/desliga - origami mapa ancestral - Wb	89.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-origami-mapa-ancestral-wb/p/7690332/tb/tbac/
568	Case capa kindle 8a geração wb  auto liga/desliga - hands free roxa - Wb	89.99	5/10/2017	https://www.magazineluiza.com.br/case-capa-kindle-8a-geracao-wb-auto-liga-desliga-hands-free-roxa-wb/p/7452060/tb/tbac/
569	Capa case kindle voyage wb auto liga/desliga - ultra leve preta - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-voyage-wb-auto-liga-desliga-ultra-leve-preta-wb/p/7432855/tb/tbac/
570	Capa case kindle 7ª geração wb auto liga/desliga - ultra leve roxa - Wb	69.0	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-7-geracao-wb-auto-liga-desliga-ultra-leve-roxa-wb/p/7550351/tb/tbac/
571	Capa case novo kindle 8a geração wb auto liga/desliga - couro premium azul turquesa - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-novo-kindle-8a-geracao-wb-auto-liga-desliga-couro-premium-azul-turquesa-wb/p/7595696/tb/tbac/
572	Capa case kindle paperwhite wb auto liga/desliga - ultra leve floresta - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-ultra-leve-floresta-wb/p/7539689/tb/tbac/
573	Capa Protetora de Couro para Kindle 7ª Geração Preta - Amazon	159.9	5/10/2017	https://www.magazineluiza.com.br/capa-protetora-de-couro-para-kindle-7-geracao-preta-amazon/p/7590977/tb/tbac/
574	Capa case kindle paperwhite wb auto liga/desliga - origami van gogh - Wb	89.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-origami-van-gogh-wb/p/7586619/tb/tbac/
575	Capa case novo kindle 8a geração wb auto liga/desliga - ultra leve urso - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-novo-kindle-8a-geracao-wb-auto-liga-desliga-ultra-leve-urso-wb/p/7577383/tb/tbac/
576	Case capa kindle 8a geração wb  auto liga/desliga - hands free preta - Wb	110.0	5/10/2017	https://www.magazineluiza.com.br/case-capa-kindle-8a-geracao-wb-auto-liga-desliga-hands-free-preta-wb/p/7553073/tb/tbac/
577	Capa case kindle paperwhite wb auto liga/desliga - ultra leve azul marinho - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-ultra-leve-azul-marinho-wb/p/7607052/tb/tbac/
578	Capa case kindle paperwhite wb auto liga/desliga - ultra leve opera - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-ultra-leve-opera-wb/p/7605046/tb/tbac/
579	Capa case kindle 8a geração wb auto liga/desliga - origami van gogh - Wb	89.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-8a-geracao-wb-auto-liga-desliga-origami-van-gogh-wb/p/7606260/tb/tbac/
580	Película lev saraiva fosca anti-risco anti-poeira anti-uv - Wb	14.99	5/10/2017	https://www.magazineluiza.com.br/pelicula-lev-saraiva-fosca-anti-risco-anti-poeira-anti-uv-wb/p/7729469/tb/tbac/
581	Case capa kindle paperwhite wb  auto liga/desliga - hands free vermelha - Wb	110.0	5/10/2017	https://www.magazineluiza.com.br/case-capa-kindle-paperwhite-wb-auto-liga-desliga-hands-free-vermelha-wb/p/7712335/tb/tbac/
582	Capa case novo kindle 8a geração wb auto liga/desliga - ultra leve mapa ancião - Wb	99.0	5/10/2017	https://www.magazineluiza.com.br/capa-case-novo-kindle-8a-geracao-wb-auto-liga-desliga-ultra-leve-mapa-anciao-wb/p/7741283/tb/tbac/
583	Capa case kindle voyage wb auto liga/desliga - origami van gogh - Wb	89.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-voyage-wb-auto-liga-desliga-origami-van-gogh-wb/p/7782059/tb/tbac/
584	Capa case novo kindle 8a geração wb auto liga/desliga - ultra leve azul marinho - Wb	99.0	5/10/2017	https://www.magazineluiza.com.br/capa-case-novo-kindle-8a-geracao-wb-auto-liga-desliga-ultra-leve-azul-marinho-wb/p/7631642/tb/tbac/
585	Capa case kindle paperwhite wb auto liga/desliga - ultra leve sketch - Wb	99.0	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-ultra-leve-sketch-wb/p/7617867/tb/tbac/
586	Capa case kindle voyage wb auto liga/desliga - couro premium rosa - Wb	69.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-voyage-wb-auto-liga-desliga-couro-premium-rosa-wb/p/7478232/tb/tbac/
587	Capa case kindle 7ª geração wb auto liga/desliga - ultra leve marrom - Wb	69.0	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-7-geracao-wb-auto-liga-desliga-ultra-leve-marrom-wb/p/7567929/tb/tbac/
588	Película novo kindle 8a geração fosca anti-risco anti-poeira anti-uv - Wb	20.0	5/10/2017	https://www.magazineluiza.com.br/pelicula-novo-kindle-8a-geracao-fosca-anti-risco-anti-poeira-anti-uv-wb/p/7564890/tb/tbac/
589	Capa case novo kindle 8a geração wb auto liga/desliga - ultra leve fat cat - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-novo-kindle-8a-geracao-wb-auto-liga-desliga-ultra-leve-fat-cat-wb/p/7513254/tb/tbac/
590	Capa case kindle paperwhite wb auto liga/desliga - ultra leve urso - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-ultra-leve-urso-wb/p/7610367/tb/tbac/
591	"E-Reader Amazon Kindle Paperwhite Branco 4GB 6"" e Wi-fi - Amazon"	468.9	5/10/2017	https://www.magazineluiza.com.br/e-reader-amazon-kindle-paperwhite-branco-4gb-6-e-wi-fi-amazon/p/7771964/tb/tbac/
592	"E-reader Amazon Kindle 8ª Geração Branco 4GB com Tela Touchscreen 6"" e Wi-Fi - Amazon"	219.0	5/10/2017	https://www.magazineluiza.com.br/e-reader-amazon-kindle-8-geracao-branco-4gb-com-tela-touchscreen-6-e-wi-fi-amazon/p/7606111/tb/tbac/
593	Capa case novo kindle 8a geração wb auto liga/desliga - ultra leve roxa - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-novo-kindle-8a-geracao-wb-auto-liga-desliga-ultra-leve-roxa-wb/p/7637081/tb/tbac/
594	Capa case novo kindle 8a geração wb auto liga/desliga - ultra leve preta - Wb	99.0	5/10/2017	https://www.magazineluiza.com.br/capa-case-novo-kindle-8a-geracao-wb-auto-liga-desliga-ultra-leve-preta-wb/p/7578892/tb/tbac/
595	"E-reader Amazon Kindle 8ª Geração Preto 4GB com Tela Touchscreen de 6"" e Wi-Fi - Amazon"	269.0	5/10/2017	https://www.magazineluiza.com.br/e-reader-amazon-kindle-8-geracao-preto-4gb-com-tela-touchscreen-de-6-e-wi-fi-amazon/p/7521659/tb/tbac/
596	Case capa kindle paperwhite wb auto liga/desliga - hands free preta - Wb	110.0	5/10/2017	https://www.magazineluiza.com.br/case-capa-kindle-paperwhite-wb-auto-liga-desliga-hands-free-preta-wb/p/7680720/tb/tbac/
597	Capa case kindle 8a geração wb auto liga/desliga - origami preta - Wb	89.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-8a-geracao-wb-auto-liga-desliga-origami-preta-wb/p/7582820/tb/tbac/
598	Capa case kindle paperwhite wb auto liga/desliga - ultra leve van gogh - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-ultra-leve-van-gogh-wb/p/7557995/tb/tbac/
599	Capa case novo kindle 8a geração wb auto liga/desliga - ultra leve van gogh - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-novo-kindle-8a-geracao-wb-auto-liga-desliga-ultra-leve-van-gogh-wb/p/7429215/tb/tbac/
600	Capa case kindle paperwhite wb auto liga/desliga - ultra leve luna - Wb	99.0	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-ultra-leve-luna-wb/p/7463735/tb/tbac/
601	Capa case kindle paperwhite wb auto liga/desliga - ultra leve mapa antigo - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-ultra-leve-mapa-antigo-wb/p/7508800/tb/tbac/
602	Película kindle paperwhite fosca anti-risco anti-poeira anti-uv - Wb	20.0	5/10/2017	https://www.magazineluiza.com.br/pelicula-kindle-paperwhite-fosca-anti-risco-anti-poeira-anti-uv-wb/p/7718697/tb/tbac/
603	Capa case kindle paperwhite wb auto liga/desliga - ultra leve mandala - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-ultra-leve-mandala-wb/p/7412971/tb/tbac/
604	Capa case novo kindle 8a geração wb auto liga/desliga - ultra leve luzes - Wb	99.0	5/10/2017	https://www.magazineluiza.com.br/capa-case-novo-kindle-8a-geracao-wb-auto-liga-desliga-ultra-leve-luzes-wb/p/7771008/tb/tbac/
605	Capa case kindle paperwhite wb auto liga/desliga - ultra leve mosaico - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-ultra-leve-mosaico-wb/p/7774875/tb/tbac/
606	Capa case kindle paperwhite wb auto liga/desliga - ultra leve luzes - Wb	79.99	5/10/2017	https://www.magazineluiza.com.br/capa-case-kindle-paperwhite-wb-auto-liga-desliga-ultra-leve-luzes-wb/p/7574790/tb/tbac/
607	Carregador Amazon Powerfast USB 9W para E-reader Kindle - Amazon		5/10/2017	https://www.magazineluiza.com.br/carregador-amazon-powerfast-usb-9w-para-e-reader-kindle-amazon/p/7582221/tb/tbac/
608	Capa de Couro para E-Reader Kindle / Amazon / Paperwhite / Roxa - Amazon		5/10/2017	https://www.magazineluiza.com.br/capa-de-couro-para-e-reader-kindle-amazon-paperwhite-roxa-amazon/p/7690354/tb/tbac/
609	"E-Reader Amazon Kindle Paperwhite Preto com tela de 6"" Wi-fi e 4GB de memória - Amazon"		5/10/2017	https://www.magazineluiza.com.br/e-reader-amazon-kindle-paperwhite-preto-com-tela-de-6-wi-fi-e-4gb-de-memoria-amazon/p/7631716/tb/tbac/
610	Capa Protetora para Kindle 7ª Geração Vermelha - Amazon		5/10/2017	https://www.magazineluiza.com.br/capa-protetora-para-kindle-7-geracao-vermelha-amazon/p/7737965/tb/tbac/
611	Capa Origami Protetora de PU para Kindle Voyage Verde - Amazon		5/10/2017	https://www.magazineluiza.com.br/capa-origami-protetora-de-pu-para-kindle-voyage-verde-amazon/p/7934016/tb/tbac/
612	Capa Amazon para E-Reader Kindle 8ª Geração Azul AO0517 - Amazon		5/10/2017	https://www.magazineluiza.com.br/capa-amazon-para-e-reader-kindle-8-geracao-azul-ao0517-amazon/p/7966629/tb/tbac/
613	"E-Reader Kindle Voyage Wi-Fi Tela de 6"" Iluminação Embutida Sensível ao Toque de Alta Resolução - Amazon"		5/10/2017	https://www.magazineluiza.com.br/e-reader-kindle-voyage-wi-fi-tela-de-6-iluminacao-embutida-sensivel-ao-toque-de-alta-resolucao-amazon/p/8164670/tb/tbac/
614	Capa para Kindle 8ª Geração Couro Azul - AO0517 Amazon		5/10/2017	https://www.magazineluiza.com.br/capa-para-kindle-8-geracao-couro-azul-ao0517-amazon/p/2153756/tb/ackd/
615	Capa para Kindle Paperwhite Couro Preto - Amazon		5/10/2017	https://www.magazineluiza.com.br/capa-para-kindle-paperwhite-couro-preto-amazon/p/0822474/tb/ackd/
